operation_id,date,month,operation_type,amount,signed_amount,counterparty,description,raw_credit,raw_debit,raw_date,date_parse_source,category_rule,subcategory_rule,rule_confidence,rule_reason,category_llm,subcategory_llm,llm_confidence,llm_reason,llm_error,category_final,subcategory_final,category_group,category_source,category_confidence,needs_review,review_reason,cash_flow_section
233,2025-06-03,2025-06,debit,22250.0,-22250.0,Мишаткина Марина Викторовна,Оплата по договору № 12/2024 от 5 декабря 2024г за услуги. НДС не облагается,0.0,22250.0,2025-06-03,operation_date:iso_%Y-%m-%d,Персонал,подрядчики,0.89,повторяющиеся услуги физлица,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Персонал,подрядчики,Операционные платежи,rule_low_confidence,0.89,False,,operating_outflow
234,2025-06-03,2025-06,debit,6000.0,-6000.0,Казначейство России ( ФНС России),Единый налоговый платеж. НДС не облагается,0.0,6000.0,2025-06-03,operation_date:iso_%Y-%m-%d,"Налоги, взносы, штрафы",неизвестно,0.95,налоги/взносы/штрафы,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,"Налоги, взносы, штрафы",неизвестно,Операционные платежи,rule,0.95,False,,operating_outflow
235,2025-06-03,2025-06,debit,37000.54,-37000.54,"ООО ""СКХ""","Оплата по Договору № 01 от 28.12.2023г. арендная плата ( постоянная часть)за март 2025г. В том числе НДС 20%, 6166.76 руб.",0.0,37000.54,2025-06-03,operation_date:iso_%Y-%m-%d,Аренда и коммунальные платежи,аренда,0.96,аренда/коммунальные; приоритет над номером договора Б/О,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Аренда и коммунальные платежи,аренда,Операционные платежи,rule,0.96,False,,operating_outflow
236,2025-06-04,2025-06,credit,1000.0,1000.0,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810040000030710 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 КОЛОМНА 800-ЛЕТИЯ КОЛОМНЫ 14СУММА 1000-00В Т.Ч. НДС(10%) 90-91,1000.0,0.0,2025-06-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
237,2025-06-04,2025-06,credit,1600.0,1600.0,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810940000066981 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 СЕРПУХОВ ЗАВОДСКОЙ ПР 40СУММА 1600-00В Т.Ч. НДС(10%) 145-45,1600.0,0.0,2025-06-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
238,2025-06-04,2025-06,credit,10626.2,10626.2,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810766000014950 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 ТУЛА СКУРАТОВСКАЯ 100А. СУММА 10626-20 В Т.Ч. НДС(10%) 966-02,10626.2,0.0,2025-06-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
239,2025-06-04,2025-06,credit,2000.0,2000.0,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810166000008715 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 ЩЕКИНО ЭНЕРГЕТИКОВ 15. СУММА 2000-00 В Т.Ч. НДС(10%) 181-82,2000.0,0.0,2025-06-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
240,2025-06-04,2025-06,credit,5400.0,5400.0,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810340000064305 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 РУЗА СОЦИАЛИСТИЧЕСКАЯ 78АСУММА 5400-00В Т.Ч. НДС(10%) 490-91,5400.0,0.0,2025-06-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
241,2025-06-04,2025-06,credit,1564.6,1564.6,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810166000014424 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 ТУЛА ВЕНЕВСКОЕ 6. СУММА 1564-60 В Т.Ч. НДС(10%) 142-24,1564.6,0.0,2025-06-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
242,2025-06-04,2025-06,credit,2000.0,2000.0,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810866000015383 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 УЗЛОВАЯ ЗАВОДСКАЯ 32 ПОМ 2. СУММА 2000-00 В Т.Ч. НДС(10%) 181-82,2000.0,0.0,2025-06-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
243,2025-06-04,2025-06,credit,11756.4,11756.4,"ООО ""ВОСТОРГ 76"" Р/С 40702810630000048160 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 ЭЛЕКТРОСТАЛЬ ТЕВОСЯНА 25СУММА 11756-40В Т.Ч. НДС(10%) 1068-76,11756.4,0.0,2025-06-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
244,2025-06-04,2025-06,credit,5141.0,5141.0,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810966000001815 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 НОВОМОСКОВСК ТРУДОВЫЕ РЕЗЕРВЫ 55. СУММА 5141-00 В Т.Ч. НДС(10%) 467-36,5141.0,0.0,2025-06-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
245,2025-06-04,2025-06,credit,7567.22,7567.22,"ООО ""ВОСТОРГ 76"" Р/С 40702810130000044075 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 ЛИПЕЦК ЮНОШЕСКАЯ 43СУММА 7567-22В Т.Ч. НДС(10%) 687-93,7567.22,0.0,2025-06-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
246,2025-06-04,2025-06,credit,1690.48,1690.48,"ООО ""ВОСТОРГ 76"" Р/С 40702810330000042945 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 ГУБКИН ПРЕОБРАЖЕНСКАЯ 7СУММА 1690-48В Т.Ч. НДС(10%) 153-68,1690.48,0.0,2025-06-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
247,2025-06-04,2025-06,credit,2000.0,2000.0,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810566000013151 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 БОГОРОДИЦК ЗАЩИТНАЯ 10. СУММА 2000 -00 В Т.Ч. НДС(10%) 181-82,2000.0,0.0,2025-06-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
248,2025-06-04,2025-06,credit,12553.59,12553.59,"ООО ""ВОСТОРГ 76"" Р/С 40702810077030025663 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 ТУЛА ПАРКОВАЯ 7СУММА 12553-59В Т.Ч. НДС(10%) 1141-24,12553.59,0.0,2025-06-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
